Date,Date,Open,Close,Close1,adi_d,ema_d,Change,ChangePre
2021-09-03,2021-09-03,177.6699981689453,179.27999877929688,178.02000427246094,42896894.48136501,170.84457857853036,1.6100006103515625,1.2599945068359375
2021-09-07,2021-09-07,179.27999877929688,177.72000122070312,179.27999877929688,43646781.60275007,171.9693012719659,-1.55999755859375,-1.55999755859375
2021-09-08,2021-09-08,177.4199981689453,178.72999572753906,177.72000122070312,43297393.314158075,172.73606126513084,1.30999755859375,1.0099945068359375
2021-09-09,2021-09-09,179.07000732421875,177.22999572753906,178.72999572753906,44066959.30499106,173.53525252678529,-1.8400115966796875,-1.5
2021-09-10,2021-09-10,177.72000122070312,177.22999572753906,177.22999572753906,43238234.26358359,174.02788495355247,-0.4900054931640625,0.0
2021-09-13,2021-09-13,177.66000366210938,172.0800018310547,177.22999572753906,42212845.82105006,174.4548330567507,-5.5800018310546875,-5.149993896484375
2020-02-12,2020-02-12,30.0,30.469999313354492,29.84000015258789,43730635.688743666,28.24249301833191,0.4699993133544922,0.6299991607666016
2020-02-13,2020-02-13,30.030000686645508,30.09000015258789,30.469999313354492,45735191.52136074,28.539493857668255,0.05999946594238281,-0.37999916076660156
2020-02-14,2020-02-14,30.010000228881836,29.200000762939453,30.09000015258789,46415759.25927398,28.746228030324207,-0.8099994659423828,-0.8899993896484375
2020-02-18,2020-02-18,29.040000915527344,28.6299991607666,29.200000762939453,41477676.55806577,28.806731061339576,-0.4100017547607422,-0.5700016021728516
2021-04-28,2021-04-28,34.2599983215332,32.18000030517578,34.15999984741211,1361830.3133469126,26.42000252345127,-2.079998016357422,-1.9799995422363281
2021-06-10,2021-06-10,37.150001525878906,35.95000076293945,37.150001525878906,1053253.8003001914,35.51245618350956,-1.2000007629394531,-1.2000007629394531
2021-06-17,2021-06-17,36.209999084472656,34.81999969482422,36.290000915527344,1106672.4438766497,35.89633763586265,-1.3899993896484375,-1.470001220703125
2020-01-31,2020-01-31,53.9900016784668,52.439998626708984,54.279998779296875,1447459.1807224532,52.87733130212785,-1.5500030517578125,-1.8400001525878906
2020-02-18,2020-02-18,56.70000076293945,55.7400016784668,57.08000183105469,1465571.4808444786,54.72861034077932,-0.9599990844726562,-1.3400001525878906
2020-02-20,2020-02-20,56.77000045776367,56.4900016784668,57.13999938964844,1447627.9140461679,55.1670007685391,-0.279998779296875,-0.6499977111816406
2020-03-05,2020-03-05,57.900001525878906,58.61000061035156,59.779998779296875,1436615.266910028,56.06899412442519,0.7099990844726562,-1.1699981689453125
2020-03-06,2020-03-06,56.61000061035156,58.970001220703125,58.61000061035156,1473350.569841215,56.407794989215375,2.3600006103515625,0.3600006103515625
2020-03-09,2020-03-09,55.529998779296875,51.68000030517578,58.970001220703125,1671577.8180173151,56.74942248674708,-3.8499984741210938,-7.290000915527344
2021-07-12,2021-07-12,212.44000244140625,211.92999267578125,213.47000122070312,4517044.016430689,206.13333529500932,-0.510009765625,-1.540008544921875
2021-07-13,2021-07-13,211.0399932861328,208.97000122070312,211.92999267578125,4347678.517775439,206.90622294577892,-2.0699920654296875,-2.959991455078125
2021-07-26,2021-07-26,214.8800048828125,214.08999633789062,214.9499969482422,4443552.150680618,209.12545862165894,-0.790008544921875,-0.8600006103515625
2021-07-27,2021-07-27,217.69000244140625,215.3699951171875,214.08999633789062,4369361.541707142,209.78739698382316,-2.32000732421875,1.279998779296875
2021-07-28,2021-07-28,215.69000244140625,212.25,215.3699951171875,4453411.891906201,210.53174340160507,-3.44000244140625,-3.1199951171875
2021-07-30,2021-07-30,213.47000122070312,212.05999755859375,213.38999938964844,4349854.268150348,211.11139829582538,-1.410003662109375,-1.3300018310546875
2020-08-26,2020-08-26,126.18000030517578,126.52249908447266,124.82499694824219,4488450222.829748,116.53103935028228,0.342498779296875,1.6975021362304688
2020-08-27,2020-08-27,127.14250183105469,125.01000213623047,126.52249908447266,4571241648.908647,117.86323398150768,-2.1324996948242188,-1.5124969482421875
2020-08-28,2020-08-28,126.01249694824219,124.80750274658203,125.01000213623047,4515984173.768644,118.81613640213739,-1.2049942016601562,-0.2024993896484375
2020-09-02,2020-09-02,137.58999633789062,131.39999389648438,134.17999267578125,4531206754.567649,122.64609827838044,-6.19000244140625,-2.779998779296875
2020-09-03,2020-09-03,126.91000366210938,120.87999725341797,131.39999389648438,4491474406.8797455,123.8132843607943,-6.030006408691406,-10.519996643066406
2021-11-22,2021-11-22,161.67999267578125,161.02000427246094,160.5500030517578,4531803217.907426,152.43623239201295,-0.6599884033203125,0.470001220703125
2020-04-13,2020-04-13,29.239999771118164,28.299999237060547,29.59000015258789,4224249.55181554,25.70278972936554,-0.9400005340576172,-1.2900009155273438
2020-04-14,2020-04-14,29.059999465942383,29.3700008392334,28.299999237060547,4116909.707731514,26.049084330391544,0.3100013732910156,1.0700016021728516
2020-04-15,2020-04-15,28.190000534057617,26.850000381469727,29.3700008392334,4145817.5069694826,26.491873198237126,-1.3400001525878906,-2.520000457763672
2020-06-05,2020-06-05,32.849998474121094,32.83000183105469,31.110000610351562,4117812.1581206396,27.40037777285873,-0.01999664306640625,1.720001220703125
2020-06-09,2020-06-09,33.779998779296875,33.290000915527344,34.849998474121094,4260212.796616301,29.02108375752969,-0.48999786376953125,-1.55999755859375
